----------------------------------------
chain_id_jsonl is NOT loaded
----------------------------------------
fixed_positions_jsonl is NOT loaded
----------------------------------------
pssm_jsonl is NOT loaded
----------------------------------------
omit_AA_jsonl is NOT loaded
----------------------------------------
bias_AA_jsonl is NOT loaded
----------------------------------------
tied_positions_jsonl is NOT loaded
----------------------------------------
bias by residue dictionary is not loaded, or not provided
----------------------------------------
----------------------------------------
Number of edges: 48
Training noise level: 0.2A
Score for 2B3P_new from PDB, mean: 1.0909, std: 0.0000, sample size: 1,  global score, mean: 1.0909, std: 0.0000, sample size: 1
Score for 2B3P_new_383 from FASTA, mean: 3.0715, std: 0.0000, sample size: 1,  global score, mean: 3.0715, std: 0.0000, sample size: 1
Score for 2B3P_new_384 from FASTA, mean: 3.0056, std: 0.0000, sample size: 1,  global score, mean: 3.0056, std: 0.0000, sample size: 1
Score for 2B3P_new_385 from FASTA, mean: 3.0844, std: 0.0000, sample size: 1,  global score, mean: 3.0844, std: 0.0000, sample size: 1
Score for 2B3P_new_386 from FASTA, mean: 3.0107, std: 0.0000, sample size: 1,  global score, mean: 3.0107, std: 0.0000, sample size: 1
Score for 2B3P_new_387 from FASTA, mean: 3.0164, std: 0.0000, sample size: 1,  global score, mean: 3.0164, std: 0.0000, sample size: 1
Score for 2B3P_new_388 from FASTA, mean: 3.1765, std: 0.0000, sample size: 1,  global score, mean: 3.1765, std: 0.0000, sample size: 1
Score for 2B3P_new_389 from FASTA, mean: 3.1265, std: 0.0000, sample size: 1,  global score, mean: 3.1265, std: 0.0000, sample size: 1
Score for 2B3P_new_390 from FASTA, mean: 3.0186, std: 0.0000, sample size: 1,  global score, mean: 3.0186, std: 0.0000, sample size: 1
Score for 2B3P_new_391 from FASTA, mean: 3.0560, std: 0.0000, sample size: 1,  global score, mean: 3.0560, std: 0.0000, sample size: 1
Score for 2B3P_new_392 from FASTA, mean: 3.0432, std: 0.0000, sample size: 1,  global score, mean: 3.0432, std: 0.0000, sample size: 1
Score for 2B3P_new_393 from FASTA, mean: 3.2013, std: 0.0000, sample size: 1,  global score, mean: 3.2013, std: 0.0000, sample size: 1
Score for 2B3P_new_394 from FASTA, mean: 3.1623, std: 0.0000, sample size: 1,  global score, mean: 3.1623, std: 0.0000, sample size: 1
Score for 2B3P_new_395 from FASTA, mean: 3.0727, std: 0.0000, sample size: 1,  global score, mean: 3.0727, std: 0.0000, sample size: 1
Score for 2B3P_new_396 from FASTA, mean: 3.2387, std: 0.0000, sample size: 1,  global score, mean: 3.2387, std: 0.0000, sample size: 1
Score for 2B3P_new_397 from FASTA, mean: 3.0611, std: 0.0000, sample size: 1,  global score, mean: 3.0611, std: 0.0000, sample size: 1
Score for 2B3P_new_398 from FASTA, mean: 3.1089, std: 0.0000, sample size: 1,  global score, mean: 3.1089, std: 0.0000, sample size: 1
Score for 2B3P_new_399 from FASTA, mean: 3.1857, std: 0.0000, sample size: 1,  global score, mean: 3.1857, std: 0.0000, sample size: 1
Score for 2B3P_new_400 from FASTA, mean: 3.0460, std: 0.0000, sample size: 1,  global score, mean: 3.0460, std: 0.0000, sample size: 1
Score for 2B3P_new_401 from FASTA, mean: 3.0754, std: 0.0000, sample size: 1,  global score, mean: 3.0754, std: 0.0000, sample size: 1
Score for 2B3P_new_402 from FASTA, mean: 3.1242, std: 0.0000, sample size: 1,  global score, mean: 3.1242, std: 0.0000, sample size: 1
Score for 2B3P_new_403 from FASTA, mean: 3.0985, std: 0.0000, sample size: 1,  global score, mean: 3.0985, std: 0.0000, sample size: 1
Score for 2B3P_new_404 from FASTA, mean: 3.0555, std: 0.0000, sample size: 1,  global score, mean: 3.0555, std: 0.0000, sample size: 1
Score for 2B3P_new_405 from FASTA, mean: 3.1230, std: 0.0000, sample size: 1,  global score, mean: 3.1230, std: 0.0000, sample size: 1
Score for 2B3P_new_406 from FASTA, mean: 3.1297, std: 0.0000, sample size: 1,  global score, mean: 3.1297, std: 0.0000, sample size: 1
Score for 2B3P_new_407 from FASTA, mean: 3.1455, std: 0.0000, sample size: 1,  global score, mean: 3.1455, std: 0.0000, sample size: 1
Score for 2B3P_new_408 from FASTA, mean: 3.0944, std: 0.0000, sample size: 1,  global score, mean: 3.0944, std: 0.0000, sample size: 1
Score for 2B3P_new_409 from FASTA, mean: 3.1546, std: 0.0000, sample size: 1,  global score, mean: 3.1546, std: 0.0000, sample size: 1
Score for 2B3P_new_410 from FASTA, mean: 3.0478, std: 0.0000, sample size: 1,  global score, mean: 3.0478, std: 0.0000, sample size: 1
Score for 2B3P_new_411 from FASTA, mean: 3.1409, std: 0.0000, sample size: 1,  global score, mean: 3.1409, std: 0.0000, sample size: 1
Score for 2B3P_new_412 from FASTA, mean: 3.1195, std: 0.0000, sample size: 1,  global score, mean: 3.1195, std: 0.0000, sample size: 1
Score for 2B3P_new_413 from FASTA, mean: 3.1131, std: 0.0000, sample size: 1,  global score, mean: 3.1131, std: 0.0000, sample size: 1
Score for 2B3P_new_414 from FASTA, mean: 3.1416, std: 0.0000, sample size: 1,  global score, mean: 3.1416, std: 0.0000, sample size: 1
Score for 2B3P_new_415 from FASTA, mean: 3.1410, std: 0.0000, sample size: 1,  global score, mean: 3.1410, std: 0.0000, sample size: 1
Score for 2B3P_new_416 from FASTA, mean: 3.1162, std: 0.0000, sample size: 1,  global score, mean: 3.1162, std: 0.0000, sample size: 1
Score for 2B3P_new_417 from FASTA, mean: 3.1125, std: 0.0000, sample size: 1,  global score, mean: 3.1125, std: 0.0000, sample size: 1
Score for 2B3P_new_418 from FASTA, mean: 3.1809, std: 0.0000, sample size: 1,  global score, mean: 3.1809, std: 0.0000, sample size: 1
Score for 2B3P_new_419 from FASTA, mean: 3.0527, std: 0.0000, sample size: 1,  global score, mean: 3.0527, std: 0.0000, sample size: 1
Score for 2B3P_new_420 from FASTA, mean: 3.1897, std: 0.0000, sample size: 1,  global score, mean: 3.1897, std: 0.0000, sample size: 1
Score for 2B3P_new_421 from FASTA, mean: 3.1431, std: 0.0000, sample size: 1,  global score, mean: 3.1431, std: 0.0000, sample size: 1
Score for 2B3P_new_422 from FASTA, mean: 3.0966, std: 0.0000, sample size: 1,  global score, mean: 3.0966, std: 0.0000, sample size: 1
Score for 2B3P_new_423 from FASTA, mean: 2.9647, std: 0.0000, sample size: 1,  global score, mean: 2.9647, std: 0.0000, sample size: 1
Score for 2B3P_new_424 from FASTA, mean: 3.1236, std: 0.0000, sample size: 1,  global score, mean: 3.1236, std: 0.0000, sample size: 1
Score for 2B3P_new_425 from FASTA, mean: 3.1719, std: 0.0000, sample size: 1,  global score, mean: 3.1719, std: 0.0000, sample size: 1
Score for 2B3P_new_426 from FASTA, mean: 3.0880, std: 0.0000, sample size: 1,  global score, mean: 3.0880, std: 0.0000, sample size: 1
Score for 2B3P_new_427 from FASTA, mean: 3.1884, std: 0.0000, sample size: 1,  global score, mean: 3.1884, std: 0.0000, sample size: 1
Score for 2B3P_new_428 from FASTA, mean: 3.2023, std: 0.0000, sample size: 1,  global score, mean: 3.2023, std: 0.0000, sample size: 1
Score for 2B3P_new_429 from FASTA, mean: 3.1138, std: 0.0000, sample size: 1,  global score, mean: 3.1138, std: 0.0000, sample size: 1
Score for 2B3P_new_430 from FASTA, mean: 3.1371, std: 0.0000, sample size: 1,  global score, mean: 3.1371, std: 0.0000, sample size: 1
Score for 2B3P_new_431 from FASTA, mean: 3.1110, std: 0.0000, sample size: 1,  global score, mean: 3.1110, std: 0.0000, sample size: 1
Score for 2B3P_new_432 from FASTA, mean: 2.9494, std: 0.0000, sample size: 1,  global score, mean: 2.9494, std: 0.0000, sample size: 1
Score for 2B3P_new_433 from FASTA, mean: 3.1749, std: 0.0000, sample size: 1,  global score, mean: 3.1749, std: 0.0000, sample size: 1
Score for 2B3P_new_434 from FASTA, mean: 3.1133, std: 0.0000, sample size: 1,  global score, mean: 3.1133, std: 0.0000, sample size: 1
Score for 2B3P_new_435 from FASTA, mean: 3.0947, std: 0.0000, sample size: 1,  global score, mean: 3.0947, std: 0.0000, sample size: 1
Score for 2B3P_new_436 from FASTA, mean: 3.0519, std: 0.0000, sample size: 1,  global score, mean: 3.0519, std: 0.0000, sample size: 1
Score for 2B3P_new_437 from FASTA, mean: 3.0843, std: 0.0000, sample size: 1,  global score, mean: 3.0843, std: 0.0000, sample size: 1
Score for 2B3P_new_438 from FASTA, mean: 2.9903, std: 0.0000, sample size: 1,  global score, mean: 2.9903, std: 0.0000, sample size: 1
Score for 2B3P_new_439 from FASTA, mean: 3.0936, std: 0.0000, sample size: 1,  global score, mean: 3.0936, std: 0.0000, sample size: 1
Score for 2B3P_new_440 from FASTA, mean: 3.1409, std: 0.0000, sample size: 1,  global score, mean: 3.1409, std: 0.0000, sample size: 1
Score for 2B3P_new_441 from FASTA, mean: 3.1364, std: 0.0000, sample size: 1,  global score, mean: 3.1364, std: 0.0000, sample size: 1
Score for 2B3P_new_442 from FASTA, mean: 3.1201, std: 0.0000, sample size: 1,  global score, mean: 3.1201, std: 0.0000, sample size: 1
Score for 2B3P_new_443 from FASTA, mean: 3.0803, std: 0.0000, sample size: 1,  global score, mean: 3.0803, std: 0.0000, sample size: 1
Score for 2B3P_new_444 from FASTA, mean: 3.1141, std: 0.0000, sample size: 1,  global score, mean: 3.1141, std: 0.0000, sample size: 1
Score for 2B3P_new_445 from FASTA, mean: 3.0752, std: 0.0000, sample size: 1,  global score, mean: 3.0752, std: 0.0000, sample size: 1
Score for 2B3P_new_446 from FASTA, mean: 3.0630, std: 0.0000, sample size: 1,  global score, mean: 3.0630, std: 0.0000, sample size: 1
Score for 2B3P_new_447 from FASTA, mean: 3.1631, std: 0.0000, sample size: 1,  global score, mean: 3.1631, std: 0.0000, sample size: 1
Score for 2B3P_new_448 from FASTA, mean: 3.2250, std: 0.0000, sample size: 1,  global score, mean: 3.2250, std: 0.0000, sample size: 1
Score for 2B3P_new_449 from FASTA, mean: 3.1916, std: 0.0000, sample size: 1,  global score, mean: 3.1916, std: 0.0000, sample size: 1
Score for 2B3P_new_450 from FASTA, mean: 3.1350, std: 0.0000, sample size: 1,  global score, mean: 3.1350, std: 0.0000, sample size: 1
Score for 2B3P_new_451 from FASTA, mean: 3.1205, std: 0.0000, sample size: 1,  global score, mean: 3.1205, std: 0.0000, sample size: 1
Score for 2B3P_new_452 from FASTA, mean: 3.1900, std: 0.0000, sample size: 1,  global score, mean: 3.1900, std: 0.0000, sample size: 1
Score for 2B3P_new_453 from FASTA, mean: 3.1057, std: 0.0000, sample size: 1,  global score, mean: 3.1057, std: 0.0000, sample size: 1
Score for 2B3P_new_454 from FASTA, mean: 3.1713, std: 0.0000, sample size: 1,  global score, mean: 3.1713, std: 0.0000, sample size: 1
Score for 2B3P_new_455 from FASTA, mean: 3.1183, std: 0.0000, sample size: 1,  global score, mean: 3.1183, std: 0.0000, sample size: 1
Score for 2B3P_new_456 from FASTA, mean: 3.1995, std: 0.0000, sample size: 1,  global score, mean: 3.1995, std: 0.0000, sample size: 1
Score for 2B3P_new_457 from FASTA, mean: 3.1968, std: 0.0000, sample size: 1,  global score, mean: 3.1968, std: 0.0000, sample size: 1
Score for 2B3P_new_458 from FASTA, mean: 3.0928, std: 0.0000, sample size: 1,  global score, mean: 3.0928, std: 0.0000, sample size: 1
Score for 2B3P_new_459 from FASTA, mean: 3.1227, std: 0.0000, sample size: 1,  global score, mean: 3.1227, std: 0.0000, sample size: 1
Score for 2B3P_new_460 from FASTA, mean: 3.1612, std: 0.0000, sample size: 1,  global score, mean: 3.1612, std: 0.0000, sample size: 1
Score for 2B3P_new_461 from FASTA, mean: 3.0403, std: 0.0000, sample size: 1,  global score, mean: 3.0403, std: 0.0000, sample size: 1
Score for 2B3P_new_462 from FASTA, mean: 3.1699, std: 0.0000, sample size: 1,  global score, mean: 3.1699, std: 0.0000, sample size: 1
Score for 2B3P_new_463 from FASTA, mean: 3.0861, std: 0.0000, sample size: 1,  global score, mean: 3.0861, std: 0.0000, sample size: 1
Score for 2B3P_new_464 from FASTA, mean: 3.1022, std: 0.0000, sample size: 1,  global score, mean: 3.1022, std: 0.0000, sample size: 1
Score for 2B3P_new_465 from FASTA, mean: 3.2706, std: 0.0000, sample size: 1,  global score, mean: 3.2706, std: 0.0000, sample size: 1
Score for 2B3P_new_466 from FASTA, mean: 3.1271, std: 0.0000, sample size: 1,  global score, mean: 3.1271, std: 0.0000, sample size: 1
Score for 2B3P_new_467 from FASTA, mean: 3.2370, std: 0.0000, sample size: 1,  global score, mean: 3.2370, std: 0.0000, sample size: 1
Score for 2B3P_new_468 from FASTA, mean: 3.0905, std: 0.0000, sample size: 1,  global score, mean: 3.0905, std: 0.0000, sample size: 1
Score for 2B3P_new_469 from FASTA, mean: 3.0076, std: 0.0000, sample size: 1,  global score, mean: 3.0076, std: 0.0000, sample size: 1
Score for 2B3P_new_470 from FASTA, mean: 3.1531, std: 0.0000, sample size: 1,  global score, mean: 3.1531, std: 0.0000, sample size: 1
Score for 2B3P_new_471 from FASTA, mean: 3.0829, std: 0.0000, sample size: 1,  global score, mean: 3.0829, std: 0.0000, sample size: 1
Score for 2B3P_new_472 from FASTA, mean: 3.1235, std: 0.0000, sample size: 1,  global score, mean: 3.1235, std: 0.0000, sample size: 1
Score for 2B3P_new_473 from FASTA, mean: 3.0700, std: 0.0000, sample size: 1,  global score, mean: 3.0700, std: 0.0000, sample size: 1
Score for 2B3P_new_474 from FASTA, mean: 3.1997, std: 0.0000, sample size: 1,  global score, mean: 3.1997, std: 0.0000, sample size: 1
Score for 2B3P_new_475 from FASTA, mean: 3.1333, std: 0.0000, sample size: 1,  global score, mean: 3.1333, std: 0.0000, sample size: 1
Score for 2B3P_new_476 from FASTA, mean: 2.9832, std: 0.0000, sample size: 1,  global score, mean: 2.9832, std: 0.0000, sample size: 1
Score for 2B3P_new_477 from FASTA, mean: 3.1860, std: 0.0000, sample size: 1,  global score, mean: 3.1860, std: 0.0000, sample size: 1
Score for 2B3P_new_478 from FASTA, mean: 3.0278, std: 0.0000, sample size: 1,  global score, mean: 3.0278, std: 0.0000, sample size: 1
Score for 2B3P_new_479 from FASTA, mean: 3.1821, std: 0.0000, sample size: 1,  global score, mean: 3.1821, std: 0.0000, sample size: 1
Score for 2B3P_new_480 from FASTA, mean: 3.0598, std: 0.0000, sample size: 1,  global score, mean: 3.0598, std: 0.0000, sample size: 1
Score for 2B3P_new_481 from FASTA, mean: 3.1214, std: 0.0000, sample size: 1,  global score, mean: 3.1214, std: 0.0000, sample size: 1
Score for 2B3P_new_482 from FASTA, mean: 3.0825, std: 0.0000, sample size: 1,  global score, mean: 3.0825, std: 0.0000, sample size: 1
Score for 2B3P_new_483 from FASTA, mean: 2.9957, std: 0.0000, sample size: 1,  global score, mean: 2.9957, std: 0.0000, sample size: 1
Score for 2B3P_new_484 from FASTA, mean: 3.0412, std: 0.0000, sample size: 1,  global score, mean: 3.0412, std: 0.0000, sample size: 1
Score for 2B3P_new_485 from FASTA, mean: 3.1550, std: 0.0000, sample size: 1,  global score, mean: 3.1550, std: 0.0000, sample size: 1
Score for 2B3P_new_486 from FASTA, mean: 3.1200, std: 0.0000, sample size: 1,  global score, mean: 3.1200, std: 0.0000, sample size: 1
Score for 2B3P_new_487 from FASTA, mean: 3.0607, std: 0.0000, sample size: 1,  global score, mean: 3.0607, std: 0.0000, sample size: 1
Score for 2B3P_new_488 from FASTA, mean: 3.1123, std: 0.0000, sample size: 1,  global score, mean: 3.1123, std: 0.0000, sample size: 1
Score for 2B3P_new_489 from FASTA, mean: 3.2269, std: 0.0000, sample size: 1,  global score, mean: 3.2269, std: 0.0000, sample size: 1
Score for 2B3P_new_490 from FASTA, mean: 3.0505, std: 0.0000, sample size: 1,  global score, mean: 3.0505, std: 0.0000, sample size: 1
Score for 2B3P_new_491 from FASTA, mean: 3.1474, std: 0.0000, sample size: 1,  global score, mean: 3.1474, std: 0.0000, sample size: 1
Score for 2B3P_new_492 from FASTA, mean: 2.9537, std: 0.0000, sample size: 1,  global score, mean: 2.9537, std: 0.0000, sample size: 1
Score for 2B3P_new_493 from FASTA, mean: 3.2042, std: 0.0000, sample size: 1,  global score, mean: 3.2042, std: 0.0000, sample size: 1
Score for 2B3P_new_494 from FASTA, mean: 3.0943, std: 0.0000, sample size: 1,  global score, mean: 3.0943, std: 0.0000, sample size: 1
Score for 2B3P_new_495 from FASTA, mean: 3.1042, std: 0.0000, sample size: 1,  global score, mean: 3.1042, std: 0.0000, sample size: 1
Score for 2B3P_new_496 from FASTA, mean: 3.1391, std: 0.0000, sample size: 1,  global score, mean: 3.1391, std: 0.0000, sample size: 1
Score for 2B3P_new_497 from FASTA, mean: 3.1523, std: 0.0000, sample size: 1,  global score, mean: 3.1523, std: 0.0000, sample size: 1
Score for 2B3P_new_498 from FASTA, mean: 3.1012, std: 0.0000, sample size: 1,  global score, mean: 3.1012, std: 0.0000, sample size: 1
Score for 2B3P_new_499 from FASTA, mean: 3.1803, std: 0.0000, sample size: 1,  global score, mean: 3.1803, std: 0.0000, sample size: 1
Score for 2B3P_new_500 from FASTA, mean: 3.2048, std: 0.0000, sample size: 1,  global score, mean: 3.2048, std: 0.0000, sample size: 1
