----------------------------------------
chain_id_jsonl is NOT loaded
----------------------------------------
fixed_positions_jsonl is NOT loaded
----------------------------------------
pssm_jsonl is NOT loaded
----------------------------------------
omit_AA_jsonl is NOT loaded
----------------------------------------
bias_AA_jsonl is NOT loaded
----------------------------------------
tied_positions_jsonl is NOT loaded
----------------------------------------
bias by residue dictionary is not loaded, or not provided
----------------------------------------
----------------------------------------
Number of edges: 48
Training noise level: 0.2A
Score for 2B3P_new from PDB, mean: 1.0754, std: 0.0000, sample size: 1,  global score, mean: 1.0754, std: 0.0000, sample size: 1
Score for 2B3P_new_383 from FASTA, mean: 3.0764, std: 0.0000, sample size: 1,  global score, mean: 3.0764, std: 0.0000, sample size: 1
Score for 2B3P_new_384 from FASTA, mean: 3.0745, std: 0.0000, sample size: 1,  global score, mean: 3.0745, std: 0.0000, sample size: 1
Score for 2B3P_new_385 from FASTA, mean: 3.1301, std: 0.0000, sample size: 1,  global score, mean: 3.1301, std: 0.0000, sample size: 1
Score for 2B3P_new_386 from FASTA, mean: 3.0502, std: 0.0000, sample size: 1,  global score, mean: 3.0502, std: 0.0000, sample size: 1
Score for 2B3P_new_387 from FASTA, mean: 3.0622, std: 0.0000, sample size: 1,  global score, mean: 3.0622, std: 0.0000, sample size: 1
Score for 2B3P_new_388 from FASTA, mean: 3.1928, std: 0.0000, sample size: 1,  global score, mean: 3.1928, std: 0.0000, sample size: 1
Score for 2B3P_new_389 from FASTA, mean: 3.1236, std: 0.0000, sample size: 1,  global score, mean: 3.1236, std: 0.0000, sample size: 1
Score for 2B3P_new_390 from FASTA, mean: 3.0041, std: 0.0000, sample size: 1,  global score, mean: 3.0041, std: 0.0000, sample size: 1
Score for 2B3P_new_391 from FASTA, mean: 3.0629, std: 0.0000, sample size: 1,  global score, mean: 3.0629, std: 0.0000, sample size: 1
Score for 2B3P_new_392 from FASTA, mean: 3.1118, std: 0.0000, sample size: 1,  global score, mean: 3.1118, std: 0.0000, sample size: 1
Score for 2B3P_new_393 from FASTA, mean: 3.1409, std: 0.0000, sample size: 1,  global score, mean: 3.1409, std: 0.0000, sample size: 1
Score for 2B3P_new_394 from FASTA, mean: 3.1871, std: 0.0000, sample size: 1,  global score, mean: 3.1871, std: 0.0000, sample size: 1
Score for 2B3P_new_395 from FASTA, mean: 3.0320, std: 0.0000, sample size: 1,  global score, mean: 3.0320, std: 0.0000, sample size: 1
Score for 2B3P_new_396 from FASTA, mean: 3.1823, std: 0.0000, sample size: 1,  global score, mean: 3.1823, std: 0.0000, sample size: 1
Score for 2B3P_new_397 from FASTA, mean: 3.1583, std: 0.0000, sample size: 1,  global score, mean: 3.1583, std: 0.0000, sample size: 1
Score for 2B3P_new_398 from FASTA, mean: 3.1071, std: 0.0000, sample size: 1,  global score, mean: 3.1071, std: 0.0000, sample size: 1
Score for 2B3P_new_399 from FASTA, mean: 3.0905, std: 0.0000, sample size: 1,  global score, mean: 3.0905, std: 0.0000, sample size: 1
Score for 2B3P_new_400 from FASTA, mean: 3.0314, std: 0.0000, sample size: 1,  global score, mean: 3.0314, std: 0.0000, sample size: 1
Score for 2B3P_new_401 from FASTA, mean: 3.0960, std: 0.0000, sample size: 1,  global score, mean: 3.0960, std: 0.0000, sample size: 1
Score for 2B3P_new_402 from FASTA, mean: 3.1390, std: 0.0000, sample size: 1,  global score, mean: 3.1390, std: 0.0000, sample size: 1
Score for 2B3P_new_403 from FASTA, mean: 3.0892, std: 0.0000, sample size: 1,  global score, mean: 3.0892, std: 0.0000, sample size: 1
Score for 2B3P_new_404 from FASTA, mean: 3.1324, std: 0.0000, sample size: 1,  global score, mean: 3.1324, std: 0.0000, sample size: 1
Score for 2B3P_new_405 from FASTA, mean: 3.1631, std: 0.0000, sample size: 1,  global score, mean: 3.1631, std: 0.0000, sample size: 1
Score for 2B3P_new_406 from FASTA, mean: 3.1637, std: 0.0000, sample size: 1,  global score, mean: 3.1637, std: 0.0000, sample size: 1
Score for 2B3P_new_407 from FASTA, mean: 3.0897, std: 0.0000, sample size: 1,  global score, mean: 3.0897, std: 0.0000, sample size: 1
Score for 2B3P_new_408 from FASTA, mean: 3.0857, std: 0.0000, sample size: 1,  global score, mean: 3.0857, std: 0.0000, sample size: 1
Score for 2B3P_new_409 from FASTA, mean: 3.0879, std: 0.0000, sample size: 1,  global score, mean: 3.0879, std: 0.0000, sample size: 1
Score for 2B3P_new_410 from FASTA, mean: 3.0744, std: 0.0000, sample size: 1,  global score, mean: 3.0744, std: 0.0000, sample size: 1
Score for 2B3P_new_411 from FASTA, mean: 3.0419, std: 0.0000, sample size: 1,  global score, mean: 3.0419, std: 0.0000, sample size: 1
Score for 2B3P_new_412 from FASTA, mean: 3.0837, std: 0.0000, sample size: 1,  global score, mean: 3.0837, std: 0.0000, sample size: 1
Score for 2B3P_new_413 from FASTA, mean: 3.0505, std: 0.0000, sample size: 1,  global score, mean: 3.0505, std: 0.0000, sample size: 1
Score for 2B3P_new_414 from FASTA, mean: 3.1040, std: 0.0000, sample size: 1,  global score, mean: 3.1040, std: 0.0000, sample size: 1
Score for 2B3P_new_415 from FASTA, mean: 3.1770, std: 0.0000, sample size: 1,  global score, mean: 3.1770, std: 0.0000, sample size: 1
Score for 2B3P_new_416 from FASTA, mean: 3.1064, std: 0.0000, sample size: 1,  global score, mean: 3.1064, std: 0.0000, sample size: 1
Score for 2B3P_new_417 from FASTA, mean: 3.0642, std: 0.0000, sample size: 1,  global score, mean: 3.0642, std: 0.0000, sample size: 1
Score for 2B3P_new_418 from FASTA, mean: 3.2847, std: 0.0000, sample size: 1,  global score, mean: 3.2847, std: 0.0000, sample size: 1
Score for 2B3P_new_419 from FASTA, mean: 3.1088, std: 0.0000, sample size: 1,  global score, mean: 3.1088, std: 0.0000, sample size: 1
Score for 2B3P_new_420 from FASTA, mean: 3.1789, std: 0.0000, sample size: 1,  global score, mean: 3.1789, std: 0.0000, sample size: 1
Score for 2B3P_new_421 from FASTA, mean: 3.0325, std: 0.0000, sample size: 1,  global score, mean: 3.0325, std: 0.0000, sample size: 1
Score for 2B3P_new_422 from FASTA, mean: 3.2021, std: 0.0000, sample size: 1,  global score, mean: 3.2021, std: 0.0000, sample size: 1
Score for 2B3P_new_423 from FASTA, mean: 3.0335, std: 0.0000, sample size: 1,  global score, mean: 3.0335, std: 0.0000, sample size: 1
Score for 2B3P_new_424 from FASTA, mean: 3.0376, std: 0.0000, sample size: 1,  global score, mean: 3.0376, std: 0.0000, sample size: 1
Score for 2B3P_new_425 from FASTA, mean: 3.1474, std: 0.0000, sample size: 1,  global score, mean: 3.1474, std: 0.0000, sample size: 1
Score for 2B3P_new_426 from FASTA, mean: 3.0990, std: 0.0000, sample size: 1,  global score, mean: 3.0990, std: 0.0000, sample size: 1
Score for 2B3P_new_427 from FASTA, mean: 3.2046, std: 0.0000, sample size: 1,  global score, mean: 3.2046, std: 0.0000, sample size: 1
Score for 2B3P_new_428 from FASTA, mean: 3.2148, std: 0.0000, sample size: 1,  global score, mean: 3.2148, std: 0.0000, sample size: 1
Score for 2B3P_new_429 from FASTA, mean: 3.1733, std: 0.0000, sample size: 1,  global score, mean: 3.1733, std: 0.0000, sample size: 1
Score for 2B3P_new_430 from FASTA, mean: 3.1182, std: 0.0000, sample size: 1,  global score, mean: 3.1182, std: 0.0000, sample size: 1
Score for 2B3P_new_431 from FASTA, mean: 3.1147, std: 0.0000, sample size: 1,  global score, mean: 3.1147, std: 0.0000, sample size: 1
Score for 2B3P_new_432 from FASTA, mean: 3.0334, std: 0.0000, sample size: 1,  global score, mean: 3.0334, std: 0.0000, sample size: 1
Score for 2B3P_new_433 from FASTA, mean: 3.1993, std: 0.0000, sample size: 1,  global score, mean: 3.1993, std: 0.0000, sample size: 1
Score for 2B3P_new_434 from FASTA, mean: 3.0917, std: 0.0000, sample size: 1,  global score, mean: 3.0917, std: 0.0000, sample size: 1
Score for 2B3P_new_435 from FASTA, mean: 3.0884, std: 0.0000, sample size: 1,  global score, mean: 3.0884, std: 0.0000, sample size: 1
Score for 2B3P_new_436 from FASTA, mean: 3.0879, std: 0.0000, sample size: 1,  global score, mean: 3.0879, std: 0.0000, sample size: 1
Score for 2B3P_new_437 from FASTA, mean: 3.1229, std: 0.0000, sample size: 1,  global score, mean: 3.1229, std: 0.0000, sample size: 1
Score for 2B3P_new_438 from FASTA, mean: 2.9823, std: 0.0000, sample size: 1,  global score, mean: 2.9823, std: 0.0000, sample size: 1
Score for 2B3P_new_439 from FASTA, mean: 3.0513, std: 0.0000, sample size: 1,  global score, mean: 3.0513, std: 0.0000, sample size: 1
Score for 2B3P_new_440 from FASTA, mean: 3.2195, std: 0.0000, sample size: 1,  global score, mean: 3.2195, std: 0.0000, sample size: 1
Score for 2B3P_new_441 from FASTA, mean: 3.0840, std: 0.0000, sample size: 1,  global score, mean: 3.0840, std: 0.0000, sample size: 1
Score for 2B3P_new_442 from FASTA, mean: 3.1011, std: 0.0000, sample size: 1,  global score, mean: 3.1011, std: 0.0000, sample size: 1
Score for 2B3P_new_443 from FASTA, mean: 3.1711, std: 0.0000, sample size: 1,  global score, mean: 3.1711, std: 0.0000, sample size: 1
Score for 2B3P_new_444 from FASTA, mean: 3.1664, std: 0.0000, sample size: 1,  global score, mean: 3.1664, std: 0.0000, sample size: 1
Score for 2B3P_new_445 from FASTA, mean: 3.0798, std: 0.0000, sample size: 1,  global score, mean: 3.0798, std: 0.0000, sample size: 1
Score for 2B3P_new_446 from FASTA, mean: 2.9434, std: 0.0000, sample size: 1,  global score, mean: 2.9434, std: 0.0000, sample size: 1
Score for 2B3P_new_447 from FASTA, mean: 3.1808, std: 0.0000, sample size: 1,  global score, mean: 3.1808, std: 0.0000, sample size: 1
Score for 2B3P_new_448 from FASTA, mean: 3.3102, std: 0.0000, sample size: 1,  global score, mean: 3.3102, std: 0.0000, sample size: 1
Score for 2B3P_new_449 from FASTA, mean: 3.2029, std: 0.0000, sample size: 1,  global score, mean: 3.2029, std: 0.0000, sample size: 1
Score for 2B3P_new_450 from FASTA, mean: 3.0270, std: 0.0000, sample size: 1,  global score, mean: 3.0270, std: 0.0000, sample size: 1
Score for 2B3P_new_451 from FASTA, mean: 3.1283, std: 0.0000, sample size: 1,  global score, mean: 3.1283, std: 0.0000, sample size: 1
Score for 2B3P_new_452 from FASTA, mean: 3.1726, std: 0.0000, sample size: 1,  global score, mean: 3.1726, std: 0.0000, sample size: 1
Score for 2B3P_new_453 from FASTA, mean: 3.1362, std: 0.0000, sample size: 1,  global score, mean: 3.1362, std: 0.0000, sample size: 1
Score for 2B3P_new_454 from FASTA, mean: 3.3016, std: 0.0000, sample size: 1,  global score, mean: 3.3016, std: 0.0000, sample size: 1
Score for 2B3P_new_455 from FASTA, mean: 3.1210, std: 0.0000, sample size: 1,  global score, mean: 3.1210, std: 0.0000, sample size: 1
Score for 2B3P_new_456 from FASTA, mean: 3.1901, std: 0.0000, sample size: 1,  global score, mean: 3.1901, std: 0.0000, sample size: 1
Score for 2B3P_new_457 from FASTA, mean: 3.1699, std: 0.0000, sample size: 1,  global score, mean: 3.1699, std: 0.0000, sample size: 1
Score for 2B3P_new_458 from FASTA, mean: 3.1608, std: 0.0000, sample size: 1,  global score, mean: 3.1608, std: 0.0000, sample size: 1
Score for 2B3P_new_459 from FASTA, mean: 3.1134, std: 0.0000, sample size: 1,  global score, mean: 3.1134, std: 0.0000, sample size: 1
Score for 2B3P_new_460 from FASTA, mean: 3.1421, std: 0.0000, sample size: 1,  global score, mean: 3.1421, std: 0.0000, sample size: 1
Score for 2B3P_new_461 from FASTA, mean: 3.0343, std: 0.0000, sample size: 1,  global score, mean: 3.0343, std: 0.0000, sample size: 1
Score for 2B3P_new_462 from FASTA, mean: 3.2834, std: 0.0000, sample size: 1,  global score, mean: 3.2834, std: 0.0000, sample size: 1
Score for 2B3P_new_463 from FASTA, mean: 3.0799, std: 0.0000, sample size: 1,  global score, mean: 3.0799, std: 0.0000, sample size: 1
Score for 2B3P_new_464 from FASTA, mean: 3.1194, std: 0.0000, sample size: 1,  global score, mean: 3.1194, std: 0.0000, sample size: 1
Score for 2B3P_new_465 from FASTA, mean: 3.2008, std: 0.0000, sample size: 1,  global score, mean: 3.2008, std: 0.0000, sample size: 1
Score for 2B3P_new_466 from FASTA, mean: 3.1039, std: 0.0000, sample size: 1,  global score, mean: 3.1039, std: 0.0000, sample size: 1
Score for 2B3P_new_467 from FASTA, mean: 3.2547, std: 0.0000, sample size: 1,  global score, mean: 3.2547, std: 0.0000, sample size: 1
Score for 2B3P_new_468 from FASTA, mean: 3.1443, std: 0.0000, sample size: 1,  global score, mean: 3.1443, std: 0.0000, sample size: 1
Score for 2B3P_new_469 from FASTA, mean: 3.1117, std: 0.0000, sample size: 1,  global score, mean: 3.1117, std: 0.0000, sample size: 1
Score for 2B3P_new_470 from FASTA, mean: 3.1672, std: 0.0000, sample size: 1,  global score, mean: 3.1672, std: 0.0000, sample size: 1
Score for 2B3P_new_471 from FASTA, mean: 3.1505, std: 0.0000, sample size: 1,  global score, mean: 3.1505, std: 0.0000, sample size: 1
Score for 2B3P_new_472 from FASTA, mean: 3.1969, std: 0.0000, sample size: 1,  global score, mean: 3.1969, std: 0.0000, sample size: 1
Score for 2B3P_new_473 from FASTA, mean: 3.2097, std: 0.0000, sample size: 1,  global score, mean: 3.2097, std: 0.0000, sample size: 1
Score for 2B3P_new_474 from FASTA, mean: 3.1358, std: 0.0000, sample size: 1,  global score, mean: 3.1358, std: 0.0000, sample size: 1
Score for 2B3P_new_475 from FASTA, mean: 3.1861, std: 0.0000, sample size: 1,  global score, mean: 3.1861, std: 0.0000, sample size: 1
Score for 2B3P_new_476 from FASTA, mean: 2.9956, std: 0.0000, sample size: 1,  global score, mean: 2.9956, std: 0.0000, sample size: 1
Score for 2B3P_new_477 from FASTA, mean: 3.1740, std: 0.0000, sample size: 1,  global score, mean: 3.1740, std: 0.0000, sample size: 1
Score for 2B3P_new_478 from FASTA, mean: 3.0970, std: 0.0000, sample size: 1,  global score, mean: 3.0970, std: 0.0000, sample size: 1
Score for 2B3P_new_479 from FASTA, mean: 3.1502, std: 0.0000, sample size: 1,  global score, mean: 3.1502, std: 0.0000, sample size: 1
Score for 2B3P_new_480 from FASTA, mean: 3.1629, std: 0.0000, sample size: 1,  global score, mean: 3.1629, std: 0.0000, sample size: 1
Score for 2B3P_new_481 from FASTA, mean: 2.9931, std: 0.0000, sample size: 1,  global score, mean: 2.9931, std: 0.0000, sample size: 1
Score for 2B3P_new_482 from FASTA, mean: 3.0121, std: 0.0000, sample size: 1,  global score, mean: 3.0121, std: 0.0000, sample size: 1
Score for 2B3P_new_483 from FASTA, mean: 3.0086, std: 0.0000, sample size: 1,  global score, mean: 3.0086, std: 0.0000, sample size: 1
Score for 2B3P_new_484 from FASTA, mean: 3.1123, std: 0.0000, sample size: 1,  global score, mean: 3.1123, std: 0.0000, sample size: 1
Score for 2B3P_new_485 from FASTA, mean: 3.1890, std: 0.0000, sample size: 1,  global score, mean: 3.1890, std: 0.0000, sample size: 1
Score for 2B3P_new_486 from FASTA, mean: 3.0999, std: 0.0000, sample size: 1,  global score, mean: 3.0999, std: 0.0000, sample size: 1
Score for 2B3P_new_487 from FASTA, mean: 3.1227, std: 0.0000, sample size: 1,  global score, mean: 3.1227, std: 0.0000, sample size: 1
Score for 2B3P_new_488 from FASTA, mean: 3.1440, std: 0.0000, sample size: 1,  global score, mean: 3.1440, std: 0.0000, sample size: 1
Score for 2B3P_new_489 from FASTA, mean: 3.1774, std: 0.0000, sample size: 1,  global score, mean: 3.1774, std: 0.0000, sample size: 1
Score for 2B3P_new_490 from FASTA, mean: 3.0432, std: 0.0000, sample size: 1,  global score, mean: 3.0432, std: 0.0000, sample size: 1
Score for 2B3P_new_491 from FASTA, mean: 3.2006, std: 0.0000, sample size: 1,  global score, mean: 3.2006, std: 0.0000, sample size: 1
Score for 2B3P_new_492 from FASTA, mean: 3.0228, std: 0.0000, sample size: 1,  global score, mean: 3.0228, std: 0.0000, sample size: 1
Score for 2B3P_new_493 from FASTA, mean: 3.2004, std: 0.0000, sample size: 1,  global score, mean: 3.2004, std: 0.0000, sample size: 1
Score for 2B3P_new_494 from FASTA, mean: 3.1143, std: 0.0000, sample size: 1,  global score, mean: 3.1143, std: 0.0000, sample size: 1
Score for 2B3P_new_495 from FASTA, mean: 3.1330, std: 0.0000, sample size: 1,  global score, mean: 3.1330, std: 0.0000, sample size: 1
Score for 2B3P_new_496 from FASTA, mean: 3.1319, std: 0.0000, sample size: 1,  global score, mean: 3.1319, std: 0.0000, sample size: 1
Score for 2B3P_new_497 from FASTA, mean: 3.2367, std: 0.0000, sample size: 1,  global score, mean: 3.2367, std: 0.0000, sample size: 1
Score for 2B3P_new_498 from FASTA, mean: 3.0871, std: 0.0000, sample size: 1,  global score, mean: 3.0871, std: 0.0000, sample size: 1
Score for 2B3P_new_499 from FASTA, mean: 3.1180, std: 0.0000, sample size: 1,  global score, mean: 3.1180, std: 0.0000, sample size: 1
Score for 2B3P_new_500 from FASTA, mean: 3.1581, std: 0.0000, sample size: 1,  global score, mean: 3.1581, std: 0.0000, sample size: 1
